junction_id,connection_id,issue,detail
3257,0,connector_start_pose_mismatch,3.500001
3257,0,connector_end_pose_mismatch,3.5
331,1,connector_start_pose_mismatch,3.5
331,1,connector_end_pose_mismatch,3.5
411,0,connector_start_pose_mismatch,7.0
411,0,connector_end_pose_mismatch,3.5
411,1,connector_start_pose_mismatch,7.0
411,5,connector_start_pose_mismatch,7.0
411,5,connector_end_pose_mismatch,3.500166
411,6,connector_start_pose_mismatch,3.5
411,10,connector_start_pose_mismatch,3.499992
411,10,connector_end_pose_mismatch,3.499999
411,15,connector_start_pose_mismatch,10.499998
411,16,connector_start_pose_mismatch,3.5
3258,2,connector_end_pose_mismatch,3.499999
3260,0,connector_end_pose_mismatch,3.500001
3262,0,connector_start_pose_mismatch,7.0
2701,0,connector_start_pose_mismatch,3.500001
2701,0,connector_end_pose_mismatch,10.5
2701,1,connector_end_pose_mismatch,3.5
332,0,connector_start_pose_mismatch,6.999999
332,1,connector_start_pose_mismatch,3.5
3268,0,connector_end_pose_mismatch,3.5
3269,0,connector_start_pose_mismatch,7.000006
3269,0,connector_end_pose_mismatch,3.500018
3269,1,connector_start_pose_mismatch,3.500003
3269,6,connector_start_pose_mismatch,3.499991
3269,12,connector_start_pose_mismatch,7.0
3269,12,connector_end_pose_mismatch,3.500002
3269,17,connector_start_pose_mismatch,7.000001
3269,17,connector_end_pose_mismatch,3.5
3269,18,connector_start_pose_mismatch,3.5
3270,0,connector_start_pose_mismatch,10.500001
3270,1,connector_start_pose_mismatch,3.5
3270,5,connector_start_pose_mismatch,3.500018
3270,5,connector_end_pose_mismatch,3.500002
3270,6,connector_start_pose_mismatch,3.500018
3270,9,connector_start_pose_mismatch,7.0
3270,10,connector_start_pose_mismatch,3.5
3270,14,connector_end_pose_mismatch,3.5
3271,0,connector_end_pose_mismatch,3.500001
3272,0,connector_end_pose_mismatch,3.5
3273,0,connector_end_pose_mismatch,3.5
3274,0,connector_end_pose_mismatch,3.5
3275,0,connector_end_pose_mismatch,3.32643
333,0,connector_end_pose_mismatch,3.5
3277,0,connector_end_pose_mismatch,7.0
3283,0,connector_start_pose_mismatch,6.999999
3284,2,connector_end_pose_mismatch,7.0
3290,2,connector_end_pose_mismatch,3.5
3290,4,connector_start_pose_mismatch,3.5
3290,7,connector_end_pose_mismatch,7.0
3290,8,connector_end_pose_mismatch,3.5
3292,0,connector_start_pose_mismatch,3.5
3292,0,connector_end_pose_mismatch,6.999903
3292,1,connector_start_pose_mismatch,3.5
3292,1,connector_end_pose_mismatch,3.499952
3292,2,connector_start_pose_mismatch,3.5
3294,0,connector_start_pose_mismatch,3.5
3294,0,connector_end_pose_mismatch,3.5
3294,1,connector_start_pose_mismatch,3.5
3296,0,connector_start_pose_mismatch,3.5
3297,0,connector_end_pose_mismatch,3.5
3305,0,connector_start_pose_mismatch,10.499999
3306,0,connector_start_pose_mismatch,7.0
3307,0,connector_start_pose_mismatch,3.5
3307,0,connector_end_pose_mismatch,7.0
336,2,connector_start_pose_mismatch,3.500001
336,2,connector_end_pose_mismatch,3.5
336,5,connector_start_pose_mismatch,3.5
336,5,connector_end_pose_mismatch,3.5
3312,0,connector_start_pose_mismatch,3.499999
3312,9,connector_start_pose_mismatch,3.500218
3312,9,connector_end_pose_mismatch,3.5
3310,0,connector_start_pose_mismatch,7.0
3311,0,connector_end_pose_mismatch,3.5
3317,,high_connection_count,21
3317,0,connector_start_pose_mismatch,3.5
3317,0,connector_end_pose_mismatch,3.5
3317,5,connector_start_pose_mismatch,3.5
3317,5,connector_end_pose_mismatch,3.5
3317,6,connector_start_pose_mismatch,3.5
3317,7,connector_start_pose_mismatch,3.5
3317,10,connector_start_pose_mismatch,10.499999
3317,10,connector_end_pose_mismatch,3.5
3317,11,connector_start_pose_mismatch,3.499999
3317,15,connector_start_pose_mismatch,7.000003
3317,15,connector_end_pose_mismatch,3.5
3317,16,connector_start_pose_mismatch,3.500001
3317,21,connector_start_pose_mismatch,3.5
3317,21,connector_end_pose_mismatch,3.5
3319,0,connector_end_pose_mismatch,3.5
3320,0,connector_end_pose_mismatch,3.5
3321,0,connector_start_pose_mismatch,3.499744
3321,0,connector_end_pose_mismatch,3.5
3321,4,connector_start_pose_mismatch,3.5
3321,8,connector_start_pose_mismatch,3.5
3322,0,connector_end_pose_mismatch,3.5
3323,0,connector_start_pose_mismatch,3.500001
36,4,connector_start_pose_mismatch,3.5
36,4,connector_end_pose_mismatch,3.5
36,7,connector_start_pose_mismatch,3.500001
36,7,connector_end_pose_mismatch,3.499999
338,5,connector_start_pose_mismatch,3.5
338,5,connector_end_pose_mismatch,3.5
338,8,connector_start_pose_mismatch,3.499999
338,8,connector_end_pose_mismatch,3.5
3336,0,connector_start_pose_mismatch,7.0
3338,0,connector_end_pose_mismatch,10.499999
3339,0,connector_start_pose_mismatch,10.5
3340,0,connector_end_pose_mismatch,10.500001
3340,1,connector_end_pose_mismatch,7.0
3340,2,connector_end_pose_mismatch,3.5
3341,0,connector_start_pose_mismatch,10.5
3342,0,connector_start_pose_mismatch,6.999999
3344,0,connector_start_pose_mismatch,10.5
3346,0,connector_start_pose_mismatch,7.0
3347,0,connector_start_pose_mismatch,3.5
3348,0,connector_start_pose_mismatch,7.0
3349,0,connector_start_pose_mismatch,3.5
3350,0,connector_start_pose_mismatch,10.5
3351,0,connector_end_pose_mismatch,3.5
3352,1,connector_end_pose_mismatch,3.500001
3353,0,connector_end_pose_mismatch,3.5
3354,0,connector_start_pose_mismatch,7.0
3355,0,connector_start_pose_mismatch,3.5
3356,0,connector_start_pose_mismatch,3.5
3356,0,connector_end_pose_mismatch,10.5
3356,1,connector_start_pose_mismatch,3.5
3356,1,connector_end_pose_mismatch,7.0
3357,0,connector_start_pose_mismatch,3.5
3359,0,connector_start_pose_mismatch,3.5
3359,0,connector_end_pose_mismatch,7.0
3360,0,connector_start_pose_mismatch,3.5
3360,4,connector_start_pose_mismatch,3.5
3360,8,connector_start_pose_mismatch,3.500941
3360,8,connector_end_pose_mismatch,3.5
3361,0,connector_end_pose_mismatch,3.5
3362,0,connector_end_pose_mismatch,3.5
3371,0,connector_end_pose_mismatch,3.5
3372,0,connector_start_pose_mismatch,3.5
342,4,connector_start_pose_mismatch,3.499999
342,4,connector_end_pose_mismatch,3.5
3373,0,connector_start_pose_mismatch,7.0
3375,0,connector_end_pose_mismatch,3.5
3376,0,connector_end_pose_mismatch,10.5
3378,0,connector_start_pose_mismatch,3.5
343,3,connector_start_pose_mismatch,3.500001
343,3,connector_end_pose_mismatch,3.5
343,13,connector_start_pose_mismatch,3.5
343,13,connector_end_pose_mismatch,3.5
3382,0,connector_start_pose_mismatch,3.5
3289,2,connector_start_pose_mismatch,3.500006
3383,0,connector_start_pose_mismatch,3.5
3384,0,connector_end_pose_mismatch,3.5
3387,4,connector_start_pose_mismatch,3.5
3388,0,connector_start_pose_mismatch,3.5
3406,0,connector_end_pose_mismatch,3.5
3406,1,connector_end_pose_mismatch,3.5
3406,4,connector_start_pose_mismatch,3.5
3390,0,connector_end_pose_mismatch,7.0
3391,0,connector_end_pose_mismatch,10.5
3392,3,connector_end_pose_mismatch,10.5
3393,2,connector_end_pose_mismatch,7.0
3396,0,connector_end_pose_mismatch,10.5
345,6,connector_start_pose_mismatch,3.5
345,6,connector_end_pose_mismatch,3.5
3401,0,connector_end_pose_mismatch,7.0
3403,0,connector_start_pose_mismatch,3.5
3403,0,connector_end_pose_mismatch,3.5
3403,1,connector_start_pose_mismatch,3.5
3405,0,connector_start_pose_mismatch,3.500001
3407,0,connector_end_pose_mismatch,3.5
3408,0,connector_end_pose_mismatch,3.5
3409,0,connector_end_pose_mismatch,3.5
3410,0,connector_end_pose_mismatch,3.5
3411,0,connector_start_pose_mismatch,10.5
3412,0,connector_start_pose_mismatch,7.0
3412,0,connector_end_pose_mismatch,10.5
3414,0,connector_start_pose_mismatch,7.0
3415,0,connector_start_pose_mismatch,10.5
347,2,connector_start_pose_mismatch,3.5
347,2,connector_end_pose_mismatch,3.5
347,7,connector_start_pose_mismatch,3.5
347,7,connector_end_pose_mismatch,3.5
3421,0,connector_start_pose_mismatch,7.0
3424,0,connector_start_pose_mismatch,3.5
3424,1,connector_end_pose_mismatch,3.5
37,0,connector_end_pose_mismatch,3.5
37,1,connector_start_pose_mismatch,3.5
348,9,connector_start_pose_mismatch,3.5
348,9,connector_end_pose_mismatch,3.5
348,13,connector_start_pose_mismatch,3.5
348,13,connector_end_pose_mismatch,3.5
3431,0,connector_start_pose_mismatch,3.5
3432,0,connector_end_pose_mismatch,7.0
3433,0,connector_start_pose_mismatch,7.000001
3433,0,connector_end_pose_mismatch,10.5
3434,0,connector_start_pose_mismatch,3.5
3436,0,connector_end_pose_mismatch,3.5
3437,0,connector_start_pose_mismatch,3.5
3447,0,connector_start_pose_mismatch,3.5
3509,2,connector_end_pose_mismatch,7.0
3343,0,connector_end_pose_mismatch,10.5
349,12,connector_start_pose_mismatch,3.5
349,12,connector_end_pose_mismatch,3.5
3450,0,connector_start_pose_mismatch,7.0
3450,0,connector_end_pose_mismatch,10.5
3451,0,connector_start_pose_mismatch,7.0
3451,0,connector_end_pose_mismatch,10.5
3452,0,connector_start_pose_mismatch,10.5
3453,0,connector_end_pose_mismatch,10.5
3454,0,connector_start_pose_mismatch,7.000001
3455,2,connector_end_pose_mismatch,3.5
3455,4,connector_start_pose_mismatch,3.5
3456,0,connector_end_pose_mismatch,3.5
3457,0,connector_end_pose_mismatch,3.5
3458,0,connector_end_pose_mismatch,3.5
3459,0,connector_start_pose_mismatch,6.999999
350,4,connector_start_pose_mismatch,3.5
350,4,connector_end_pose_mismatch,3.5
350,7,connector_start_pose_mismatch,3.500001
350,7,connector_end_pose_mismatch,3.5
3460,0,connector_start_pose_mismatch,3.5
3460,0,connector_end_pose_mismatch,7.0
3461,0,connector_start_pose_mismatch,7.0
3462,0,connector_start_pose_mismatch,10.5
3463,0,connector_start_pose_mismatch,7.000001
3463,0,connector_end_pose_mismatch,3.5
3463,4,connector_start_pose_mismatch,3.5
3463,4,connector_end_pose_mismatch,3.5
3463,5,connector_end_pose_mismatch,3.5
3464,0,connector_end_pose_mismatch,7.0
3465,0,connector_end_pose_mismatch,3.5
3466,0,connector_start_pose_mismatch,3.500001
3466,0,connector_end_pose_mismatch,10.5
3466,1,connector_end_pose_mismatch,3.5
3467,0,connector_end_pose_mismatch,3.5
2596,0,connector_start_pose_mismatch,3.5
351,2,connector_start_pose_mismatch,3.500001
351,2,connector_end_pose_mismatch,3.5
3469,0,connector_start_pose_mismatch,6.999999
3469,0,connector_end_pose_mismatch,10.499999
3470,0,connector_start_pose_mismatch,14.0
3471,4,connector_end_pose_mismatch,14.0
3472,0,connector_start_pose_mismatch,6.999999
3472,0,connector_end_pose_mismatch,10.5
3473,0,connector_start_pose_mismatch,10.5
3473,0,connector_end_pose_mismatch,14.0
3475,0,connector_start_pose_mismatch,3.5
3475,0,connector_end_pose_mismatch,7.0
3477,0,connector_end_pose_mismatch,3.5
352,6,connector_start_pose_mismatch,3.5
352,6,connector_end_pose_mismatch,3.5
3480,0,connector_start_pose_mismatch,6.999999
3480,0,connector_end_pose_mismatch,10.499999
3481,0,connector_end_pose_mismatch,3.499999
3483,2,connector_end_pose_mismatch,3.500001
3485,0,connector_start_pose_mismatch,3.5
353,1,connector_start_pose_mismatch,3.5
353,1,connector_end_pose_mismatch,3.5
3490,0,connector_end_pose_mismatch,3.5
3491,0,connector_start_pose_mismatch,7.000001
3496,0,connector_start_pose_mismatch,3.500001
3496,0,connector_end_pose_mismatch,7.0
354,0,connector_end_pose_mismatch,3.5
354,2,connector_start_pose_mismatch,3.5
354,2,connector_end_pose_mismatch,3.5
3497,0,connector_end_pose_mismatch,7.0
3500,0,connector_start_pose_mismatch,7.0
3504,0,connector_end_pose_mismatch,3.5
3505,3,connector_end_pose_mismatch,4.901714
355,2,connector_start_pose_mismatch,3.499999
355,2,connector_end_pose_mismatch,3.5
355,7,connector_start_pose_mismatch,3.500001
355,7,connector_end_pose_mismatch,3.499999
3506,0,connector_start_pose_mismatch,3.499244
3506,8,connector_start_pose_mismatch,10.5
3506,8,connector_end_pose_mismatch,3.500038
3506,9,connector_start_pose_mismatch,3.5
3507,0,connector_start_pose_mismatch,3.500001
3507,0,connector_end_pose_mismatch,7.0
3186,0,connector_start_pose_mismatch,7.0
3186,1,connector_start_pose_mismatch,3.5
3186,4,connector_start_pose_mismatch,3.5
3186,8,connector_start_pose_mismatch,3.5
3186,8,connector_end_pose_mismatch,3.5
3512,0,connector_start_pose_mismatch,3.5
3512,0,connector_end_pose_mismatch,3.5
356,6,connector_start_pose_mismatch,3.500001
356,6,connector_end_pose_mismatch,3.5
3514,0,connector_start_pose_mismatch,3.5
3514,0,connector_end_pose_mismatch,3.5
3515,0,connector_start_pose_mismatch,7.0
3517,0,connector_start_pose_mismatch,7.0
3518,0,connector_end_pose_mismatch,3.5
3519,0,connector_start_pose_mismatch,7.0
3519,0,connector_end_pose_mismatch,10.5
3521,0,connector_start_pose_mismatch,3.5
3521,0,connector_end_pose_mismatch,7.0
3522,0,connector_start_pose_mismatch,3.5
3522,0,connector_end_pose_mismatch,3.499999
3523,0,connector_start_pose_mismatch,7.0
3524,0,connector_start_pose_mismatch,3.5
3524,0,connector_end_pose_mismatch,7.0
3525,0,connector_start_pose_mismatch,3.5
3529,0,connector_end_pose_mismatch,3.5
3530,0,connector_start_pose_mismatch,3.5
3530,0,connector_end_pose_mismatch,7.0
3532,0,connector_end_pose_mismatch,3.5
358,1,connector_start_pose_mismatch,3.5
358,1,connector_end_pose_mismatch,3.5
3534,0,connector_start_pose_mismatch,3.5
3534,0,connector_end_pose_mismatch,10.5
3534,1,connector_end_pose_mismatch,3.5
3541,0,connector_start_pose_mismatch,3.499999
3542,0,connector_start_pose_mismatch,7.0
3543,2,connector_end_pose_mismatch,3.5
359,0,connector_end_pose_mismatch,3.5
359,2,connector_end_pose_mismatch,7.0
359,3,connector_end_pose_mismatch,3.5
3544,2,connector_end_pose_mismatch,3.499991
3545,0,connector_end_pose_mismatch,3.499997
3546,0,connector_end_pose_mismatch,7.0
3546,1,connector_end_pose_mismatch,3.5
3547,0,connector_start_pose_mismatch,3.5
360,0,connector_start_pose_mismatch,3.5
360,5,connector_start_pose_mismatch,3.5
360,5,connector_end_pose_mismatch,3.5
360,8,connector_start_pose_mismatch,3.5
360,8,connector_end_pose_mismatch,3.5
3555,0,connector_start_pose_mismatch,3.500002
3555,0,connector_end_pose_mismatch,3.5
3555,1,connector_start_pose_mismatch,3.500002
3557,3,connector_start_pose_mismatch,7.0
3557,7,connector_start_pose_mismatch,3.5
3558,0,connector_start_pose_mismatch,10.5
3558,0,connector_end_pose_mismatch,3.5
3558,7,connector_end_pose_mismatch,3.5
3559,0,connector_start_pose_mismatch,7.000001
3560,0,connector_end_pose_mismatch,3.5
3562,0,connector_end_pose_mismatch,3.5
361,3,connector_start_pose_mismatch,3.5
361,3,connector_end_pose_mismatch,3.5
361,7,connector_start_pose_mismatch,3.5
361,7,connector_end_pose_mismatch,3.5
3564,0,connector_start_pose_mismatch,3.500001
3567,1,connector_end_pose_mismatch,3.5
3568,0,connector_end_pose_mismatch,3.5
362,4,connector_start_pose_mismatch,3.5
362,4,connector_end_pose_mismatch,3.5
366,2,connector_start_pose_mismatch,3.5
366,2,connector_end_pose_mismatch,3.5
366,7,connector_start_pose_mismatch,3.5
366,7,connector_end_pose_mismatch,3.5
39,0,connector_start_pose_mismatch,3.500001
39,3,connector_end_pose_mismatch,3.5
39,4,connector_start_pose_mismatch,3.5
39,4,connector_end_pose_mismatch,3.5
367,7,connector_start_pose_mismatch,3.5
367,7,connector_end_pose_mismatch,3.5
368,2,connector_start_pose_mismatch,3.5
368,2,connector_end_pose_mismatch,3.500001
369,2,connector_start_pose_mismatch,3.5
369,2,connector_end_pose_mismatch,3.5
369,7,connector_start_pose_mismatch,3.5
369,7,connector_end_pose_mismatch,3.5
370,2,connector_start_pose_mismatch,3.5
370,2,connector_end_pose_mismatch,3.500001
370,7,connector_start_pose_mismatch,3.5
370,7,connector_end_pose_mismatch,3.5
371,2,connector_start_pose_mismatch,3.5
371,2,connector_end_pose_mismatch,3.5
371,8,connector_start_pose_mismatch,3.5
371,8,connector_end_pose_mismatch,3.5
3242,0,connector_end_pose_mismatch,3.5
373,1,connector_end_pose_mismatch,3.5
40,3,connector_start_pose_mismatch,3.5
40,3,connector_end_pose_mismatch,3.5
40,7,connector_start_pose_mismatch,3.5
40,7,connector_end_pose_mismatch,3.5
40,14,connector_start_pose_mismatch,3.5
40,14,connector_end_pose_mismatch,3.5
374,0,connector_end_pose_mismatch,6.999999
374,1,connector_end_pose_mismatch,3.499999
375,2,connector_start_pose_mismatch,3.5
375,2,connector_end_pose_mismatch,3.5
375,5,connector_start_pose_mismatch,3.5
375,5,connector_end_pose_mismatch,3.5
377,4,connector_start_pose_mismatch,3.500001
377,4,connector_end_pose_mismatch,3.5
379,0,connector_start_pose_mismatch,3.5
379,0,connector_end_pose_mismatch,3.5
380,6,connector_start_pose_mismatch,3.5
380,6,connector_end_pose_mismatch,3.5
380,10,connector_start_pose_mismatch,3.5
380,10,connector_end_pose_mismatch,3.500001
380,14,connector_start_pose_mismatch,3.5
380,14,connector_end_pose_mismatch,3.499999
381,2,connector_start_pose_mismatch,3.500001
381,2,connector_end_pose_mismatch,3.5
382,2,connector_start_pose_mismatch,3.5
382,2,connector_end_pose_mismatch,3.5
382,5,connector_start_pose_mismatch,3.5
382,5,connector_end_pose_mismatch,3.500001
382,8,connector_start_pose_mismatch,3.5
382,8,connector_end_pose_mismatch,3.5
41,0,connector_start_pose_mismatch,3.5
41,4,connector_end_pose_mismatch,3.5
41,6,connector_start_pose_mismatch,3.5
41,6,connector_end_pose_mismatch,3.5
41,7,connector_start_pose_mismatch,3.499937
384,2,connector_start_pose_mismatch,3.499999
384,2,connector_end_pose_mismatch,3.5
384,7,connector_start_pose_mismatch,3.5
384,7,connector_end_pose_mismatch,3.5
385,2,connector_start_pose_mismatch,3.5
385,2,connector_end_pose_mismatch,3.499999
385,5,connector_start_pose_mismatch,3.5
385,5,connector_end_pose_mismatch,3.5
385,8,connector_start_pose_mismatch,3.5
385,8,connector_end_pose_mismatch,3.5
386,9,connector_start_pose_mismatch,3.499999
386,9,connector_end_pose_mismatch,3.5
386,13,connector_start_pose_mismatch,3.5
386,13,connector_end_pose_mismatch,3.5
387,3,connector_start_pose_mismatch,3.5
387,3,connector_end_pose_mismatch,3.5
387,13,connector_start_pose_mismatch,3.5
387,13,connector_end_pose_mismatch,3.5
388,2,connector_start_pose_mismatch,3.5
388,2,connector_end_pose_mismatch,3.5
389,3,connector_start_pose_mismatch,3.5
389,3,connector_end_pose_mismatch,3.5
390,2,connector_start_pose_mismatch,3.5
390,2,connector_end_pose_mismatch,3.5
390,7,connector_start_pose_mismatch,3.499999
390,7,connector_end_pose_mismatch,3.5
42,2,connector_start_pose_mismatch,3.5
42,2,connector_end_pose_mismatch,3.5
42,5,connector_start_pose_mismatch,3.5
42,5,connector_end_pose_mismatch,3.5
42,8,connector_start_pose_mismatch,3.5
42,8,connector_end_pose_mismatch,3.5
330,7,connector_start_pose_mismatch,3.5
330,7,connector_end_pose_mismatch,3.5
330,14,connector_start_pose_mismatch,3.5
330,14,connector_end_pose_mismatch,3.5
391,3,connector_start_pose_mismatch,3.5
391,3,connector_end_pose_mismatch,3.5
391,10,connector_start_pose_mismatch,3.5
391,10,connector_end_pose_mismatch,3.5
391,14,connector_start_pose_mismatch,3.499999
391,14,connector_end_pose_mismatch,3.500001
393,2,connector_start_pose_mismatch,3.500001
393,2,connector_end_pose_mismatch,3.499999
393,5,connector_start_pose_mismatch,3.5
393,5,connector_end_pose_mismatch,3.5
393,8,connector_start_pose_mismatch,3.5
393,8,connector_end_pose_mismatch,3.5
394,1,connector_end_pose_mismatch,3.5
395,0,connector_end_pose_mismatch,3.5
395,3,connector_start_pose_mismatch,3.5
395,3,connector_end_pose_mismatch,3.5
395,5,connector_end_pose_mismatch,3.5
396,12,connector_start_pose_mismatch,3.5
396,12,connector_end_pose_mismatch,3.5
397,6,connector_start_pose_mismatch,3.500001
397,6,connector_end_pose_mismatch,3.499999
398,2,connector_start_pose_mismatch,3.5
398,2,connector_end_pose_mismatch,3.5
398,7,connector_start_pose_mismatch,3.5
398,7,connector_end_pose_mismatch,3.5
43,0,connector_start_pose_mismatch,3.5
399,2,connector_start_pose_mismatch,3.5
399,2,connector_end_pose_mismatch,3.500001
400,6,connector_start_pose_mismatch,3.5
400,6,connector_end_pose_mismatch,3.5
400,10,connector_start_pose_mismatch,3.5
400,10,connector_end_pose_mismatch,3.5
401,3,connector_start_pose_mismatch,3.5
401,3,connector_end_pose_mismatch,3.5
402,9,connector_start_pose_mismatch,3.500001
402,9,connector_end_pose_mismatch,3.5
403,3,connector_start_pose_mismatch,3.5
403,3,connector_end_pose_mismatch,3.5
403,10,connector_start_pose_mismatch,3.5
403,10,connector_end_pose_mismatch,3.5
404,2,connector_start_pose_mismatch,3.5
404,2,connector_end_pose_mismatch,3.5
405,4,connector_start_pose_mismatch,3.5
405,4,connector_end_pose_mismatch,3.5
406,2,connector_start_pose_mismatch,3.5
406,2,connector_end_pose_mismatch,3.5
406,5,connector_start_pose_mismatch,3.499999
406,5,connector_end_pose_mismatch,3.500001
44,0,connector_end_pose_mismatch,3.5
407,0,connector_end_pose_mismatch,3.5
407,3,connector_start_pose_mismatch,3.5
407,3,connector_end_pose_mismatch,3.5
407,4,connector_start_pose_mismatch,3.5
407,9,connector_end_pose_mismatch,3.5
407,12,connector_start_pose_mismatch,3.5
407,12,connector_end_pose_mismatch,3.5
407,13,connector_start_pose_mismatch,3.5
408,4,connector_start_pose_mismatch,3.5
408,4,connector_end_pose_mismatch,3.5
409,4,connector_start_pose_mismatch,3.5
409,4,connector_end_pose_mismatch,3.5
410,0,connector_end_pose_mismatch,3.5
412,4,connector_start_pose_mismatch,3.5
412,4,connector_end_pose_mismatch,3.5
412,7,connector_start_pose_mismatch,3.5
412,7,connector_end_pose_mismatch,3.5
413,2,connector_start_pose_mismatch,3.499999
413,2,connector_end_pose_mismatch,3.5
413,7,connector_start_pose_mismatch,3.499999
413,7,connector_end_pose_mismatch,3.500001
414,0,connector_start_pose_mismatch,3.5
414,0,connector_end_pose_mismatch,3.499999
45,0,connector_end_pose_mismatch,3.5
415,4,connector_start_pose_mismatch,3.500001
415,4,connector_end_pose_mismatch,3.499999
415,5,connector_start_pose_mismatch,3.5
415,5,connector_end_pose_mismatch,3.5
415,9,connector_start_pose_mismatch,3.499872
416,3,connector_end_pose_mismatch,3.499999
416,4,connector_end_pose_mismatch,3.5
416,8,connector_start_pose_mismatch,3.5
416,8,connector_end_pose_mismatch,3.5
417,0,connector_start_pose_mismatch,3.5
417,3,connector_start_pose_mismatch,3.499964
418,4,connector_start_pose_mismatch,3.5
418,4,connector_end_pose_mismatch,3.5
418,7,connector_start_pose_mismatch,3.5
418,7,connector_end_pose_mismatch,3.5
419,0,connector_start_pose_mismatch,3.5
419,0,connector_end_pose_mismatch,3.5
420,0,connector_start_pose_mismatch,3.5
420,0,connector_end_pose_mismatch,3.5
421,1,connector_end_pose_mismatch,3.5
422,0,connector_end_pose_mismatch,3.5
423,0,connector_start_pose_mismatch,3.5
423,3,connector_start_pose_mismatch,3.5
423,3,connector_end_pose_mismatch,3.5
423,7,connector_start_pose_mismatch,3.5
423,7,connector_end_pose_mismatch,3.5
423,8,connector_start_pose_mismatch,7.0
423,8,connector_end_pose_mismatch,3.5
424,0,connector_start_pose_mismatch,3.5
424,4,connector_end_pose_mismatch,3.5
424,7,connector_start_pose_mismatch,3.5
424,7,connector_end_pose_mismatch,3.5
424,8,connector_end_pose_mismatch,3.499998
424,9,connector_end_pose_mismatch,3.5
46,2,connector_start_pose_mismatch,3.499999
46,2,connector_end_pose_mismatch,3.500001
46,5,connector_start_pose_mismatch,3.500001
46,5,connector_end_pose_mismatch,3.5
425,2,connector_start_pose_mismatch,3.50006
425,2,connector_end_pose_mismatch,3.499999
426,0,connector_start_pose_mismatch,3.499999
426,3,connector_start_pose_mismatch,3.499999
426,3,connector_end_pose_mismatch,3.5
426,7,connector_end_pose_mismatch,3.5
426,9,connector_start_pose_mismatch,3.5
426,9,connector_end_pose_mismatch,3.499999
427,0,connector_start_pose_mismatch,3.5
427,7,connector_start_pose_mismatch,3.5
427,7,connector_end_pose_mismatch,3.5
428,0,connector_end_pose_mismatch,3.5
429,0,connector_start_pose_mismatch,3.5
429,1,connector_start_pose_mismatch,3.5
429,2,connector_start_pose_mismatch,3.5
429,2,connector_end_pose_mismatch,3.499999
429,3,connector_end_pose_mismatch,3.5
429,6,connector_start_pose_mismatch,3.5
429,6,connector_end_pose_mismatch,3.500001
430,0,connector_start_pose_mismatch,3.5
430,0,connector_end_pose_mismatch,3.500001
430,1,connector_start_pose_mismatch,3.5
430,3,connector_start_pose_mismatch,3.5
430,3,connector_end_pose_mismatch,3.5
430,4,connector_start_pose_mismatch,6.999988
430,4,connector_end_pose_mismatch,3.5
430,5,connector_start_pose_mismatch,3.499994
430,9,connector_start_pose_mismatch,7.0
430,9,connector_end_pose_mismatch,3.499994
430,10,connector_start_pose_mismatch,3.5
430,13,connector_start_pose_mismatch,3.5
430,13,connector_end_pose_mismatch,3.5
430,14,connector_start_pose_mismatch,7.000001
430,15,connector_start_pose_mismatch,3.5
431,1,connector_end_pose_mismatch,7.0
431,2,connector_end_pose_mismatch,3.5
432,0,connector_start_pose_mismatch,3.5
432,3,connector_start_pose_mismatch,3.5
432,3,connector_end_pose_mismatch,3.5
432,4,connector_start_pose_mismatch,3.5
432,7,connector_start_pose_mismatch,3.5
432,7,connector_end_pose_mismatch,3.5
432,8,connector_start_pose_mismatch,3.500036
432,8,connector_end_pose_mismatch,3.5
433,2,connector_end_pose_mismatch,3.499999
434,0,connector_end_pose_mismatch,3.5
435,2,connector_start_pose_mismatch,3.5
435,2,connector_end_pose_mismatch,3.5
435,5,connector_start_pose_mismatch,3.5
435,5,connector_end_pose_mismatch,3.5
436,7,connector_start_pose_mismatch,3.5
436,7,connector_end_pose_mismatch,3.5
438,2,connector_start_pose_mismatch,3.500001
438,2,connector_end_pose_mismatch,3.5
438,7,connector_start_pose_mismatch,3.5
438,7,connector_end_pose_mismatch,3.5
439,4,connector_start_pose_mismatch,3.5
439,4,connector_end_pose_mismatch,3.5
439,7,connector_start_pose_mismatch,3.5
439,7,connector_end_pose_mismatch,3.5
440,2,connector_start_pose_mismatch,3.499999
440,2,connector_end_pose_mismatch,3.5
440,7,connector_start_pose_mismatch,3.500001
440,7,connector_end_pose_mismatch,3.5
441,6,connector_start_pose_mismatch,3.5
441,6,connector_end_pose_mismatch,3.5
441,10,connector_start_pose_mismatch,3.500001
441,10,connector_end_pose_mismatch,3.5
441,14,connector_start_pose_mismatch,3.5
441,14,connector_end_pose_mismatch,3.5
442,3,connector_start_pose_mismatch,3.5
442,3,connector_end_pose_mismatch,3.5
443,1,connector_end_pose_mismatch,3.5
444,1,connector_start_pose_mismatch,3.5
5,0,connector_end_pose_mismatch,3.499999
5,1,connector_end_pose_mismatch,3.5
48,4,connector_start_pose_mismatch,3.5
48,4,connector_end_pose_mismatch,3.5
48,7,connector_start_pose_mismatch,3.5
48,7,connector_end_pose_mismatch,3.5
445,2,connector_start_pose_mismatch,3.499999
445,4,connector_start_pose_mismatch,3.499999
445,4,connector_end_pose_mismatch,3.5
445,7,connector_start_pose_mismatch,3.499999
445,7,connector_end_pose_mismatch,3.5
446,0,connector_start_pose_mismatch,3.5
446,2,connector_start_pose_mismatch,3.5
