road_id,relation,elementType,elementId,source_contact,target_contact,xy_gap_m,hdg_gap_deg,z_gap_m,issue
55156,successor,road,48095,end,start,0.0,0.0,0.041557,
55157,predecessor,road,43371,start,end,0.0,0.0,0.191202,
55157,successor,road,45917,end,start,0.0,0.0,0.037435,
55158,predecessor,road,43371,start,end,0.0,0.0,0.016092,
55158,successor,road,43370,end,start,0.0,0.0,0.048229,
55159,predecessor,road,43371,start,end,0.0,0.0,0.070006,
55159,successor,road,51029,end,start,0.0,0.0,0.078162,
55160,predecessor,road,43371,start,end,3.5,26.565051,0.022361,
55160,successor,road,48095,end,start,3.5,26.565051,0.080446,
55161,predecessor,road,45918,start,end,1e-06,0.0,0.268324,
55161,successor,road,48095,end,start,0.0,0.0,0.214896,
55162,predecessor,road,45918,start,end,1e-06,0.0,0.170676,
55162,successor,road,45917,end,start,0.0,0.0,0.055967,
55163,predecessor,road,45918,start,end,1e-06,0.0,0.055395,
55163,successor,road,43370,end,start,0.0,0.0,0.0,
55164,predecessor,road,48094,start,end,1e-06,0.0,0.04266,
55164,successor,road,51029,end,start,0.0,0.0,0.127312,
55165,predecessor,road,48094,start,end,1e-06,0.0,0.020978,
55165,successor,road,48095,end,start,0.0,0.0,0.17963,
55166,predecessor,road,48094,start,end,1e-06,0.0,0.055967,
55166,successor,road,45917,end,start,0.0,0.0,1e-06,
55167,predecessor,road,48155,start,end,1e-06,0.0,0.151815,
55167,successor,road,43371,end,start,0.0,0.0,0.087865,
55168,predecessor,road,48155,start,end,1e-06,0.0,0.010675,
55168,successor,road,48156,end,start,1e-06,0.0,0.018685,
55169,predecessor,road,48155,start,end,1e-06,0.0,0.029268,
55169,successor,road,48096,end,start,0.0,0.0,0.109525,
55170,predecessor,road,43372,start,end,0.0,0.0,0.06291,
55170,successor,road,43427,end,start,0.0,0.0,0.003774,
55171,predecessor,road,43372,start,end,0.0,0.0,0.088931,
55171,successor,road,43371,end,start,0.0,0.0,0.111431,
55172,predecessor,road,43372,start,end,0.0,0.0,0.002763,
55172,successor,road,48156,end,start,0.0,0.0,0.050081,
55173,predecessor,road,43372,start,end,3.5,26.565052,0.034294,
55173,successor,road,48096,end,start,3.5,26.565049,0.075231,
55174,predecessor,road,43428,start,end,1e-06,0.0,0.135188,
55174,successor,road,48096,end,start,0.0,0.0,0.007456,
55175,predecessor,road,43428,start,end,1e-06,0.0,0.092917,
55175,successor,road,43427,end,start,1e-06,0.0,0.009057,
55176,predecessor,road,43428,start,end,1e-06,0.0,0.07979,
55176,successor,road,43371,end,start,1e-06,0.0,0.111485,
55177,predecessor,road,43428,start,end,3.500001,26.565031,0.137157,
55177,successor,road,48156,end,start,3.5,26.565045,0.078831,
55178,predecessor,road,48095,start,end,0.0,0.0,0.038779,
55178,successor,road,48156,end,start,0.0,0.0,0.149368,
55179,predecessor,road,48095,start,end,0.0,0.0,0.094598,
55179,successor,road,48096,end,start,0.0,0.0,0.0,
55180,predecessor,road,48095,start,end,0.0,0.0,0.120348,
55180,successor,road,43427,end,start,0.0,0.0,0.0,
55181,predecessor,road,48095,start,end,3.5,26.565051,0.111486,
55181,successor,road,43371,end,start,3.5,26.565052,0.0,
55182,predecessor,road,43376,start,end,0.0,0.0,0.089494,
55182,successor,road,43378,end,start,1e-06,0.0,0.043362,
55183,predecessor,road,43376,start,end,0.0,0.0,0.053586,
55183,successor,road,43375,end,start,1e-06,0.0,0.073377,
55184,predecessor,road,43376,start,end,3.5,26.565051,0.076009,
55184,successor,road,48101,end,start,3.5,26.565051,0.012075,
55185,predecessor,road,48100,start,end,1e-06,0.0,0.084337,
55185,successor,road,48101,end,start,1e-06,0.0,0.029664,
55186,predecessor,road,48100,start,end,1e-06,0.0,0.000381,
55186,successor,road,43378,end,start,0.0,0.0,0.009841,
55187,predecessor,road,48100,start,end,3.5,26.565051,0.034523,
55187,successor,road,43375,end,start,3.500001,26.565051,0.038853,
55188,predecessor,road,48103,start,end,1e-06,0.0,0.076375,
55188,successor,road,43375,end,start,1e-06,0.0,0.0,
55189,predecessor,road,48103,start,end,1e-06,0.0,0.009869,
55189,successor,road,48101,end,start,1e-06,0.0,0.043161,
55190,predecessor,road,48101,start,end,0.0,0.0,0.070282,
55190,successor,road,48102,end,start,0.0,0.0,0.014602,
55191,predecessor,road,48101,start,end,0.0,0.0,0.086951,
55191,successor,road,44920,end,start,0.0,0.0,0.016323,
55192,predecessor,road,48101,start,end,3.5,26.56505,0.070644,
55192,successor,road,43376,end,start,3.5,26.565053,0.007392,
55193,predecessor,road,49814,start,end,1e-06,0.0,0.051106,
55193,successor,road,43376,end,start,0.0,0.0,0.018848,
55194,predecessor,road,49814,start,end,1e-06,0.0,0.153566,
55194,successor,road,48102,end,start,0.0,0.0,0.079298,
55195,predecessor,road,43377,start,end,1e-06,0.0,0.125204,
55195,successor,road,44920,end,start,0.0,0.0,0.079621,
55196,predecessor,road,43377,start,end,1e-06,0.0,0.023519,
55196,successor,road,43376,end,start,0.0,0.0,0.0,
55197,predecessor,road,43377,start,end,3.5,26.565051,0.025428,
55197,successor,road,48102,end,start,3.5,26.565052,0.045747,
55198,predecessor,road,44920,start,end,0.0,0.0,0.029641,
55198,successor,road,43377,end,start,0.0,0.0,0.046858,
55199,predecessor,road,44920,start,end,0.0,0.0,0.026018,
55199,successor,road,48103,end,start,0.0,0.0,0.002652,
55200,predecessor,road,43378,start,end,1e-06,0.0,0.078158,
55200,successor,road,49814,end,start,0.0,0.0,0.054368,
55201,predecessor,road,43378,start,end,1e-06,0.0,0.042961,
55201,successor,road,43377,end,start,0.0,0.0,0.003897,
55202,predecessor,road,48102,start,end,0.0,0.0,0.051737,
55202,successor,road,48103,end,start,0.0,0.0,0.0,
55203,predecessor,road,48102,start,end,0.0,0.0,0.058961,
55203,successor,road,49814,end,start,0.0,0.0,0.0,
55204,predecessor,road,48102,start,end,3.5,26.565052,0.003896,
55204,successor,road,43377,end,start,3.5,26.56505,0.0,
55205,predecessor,road,42403,start,end,3.5,0.0,0.097349,
55205,successor,road,44891,end,start,0.0,0.0,0.0,
55206,predecessor,road,49773,start,end,0.0,0.0,0.012075,
55206,successor,road,46733,end,start,0.0,0.0,0.0,
55207,predecessor,road,48105,start,end,0.0,0.0,0.01208,
55207,successor,road,48106,end,start,0.0,0.0,0.208336,
55208,predecessor,road,48105,start,end,0.0,0.0,0.004516,
55208,successor,road,43755,end,start,0.0,0.0,0.004547,
55209,predecessor,road,48505,start,end,0.0,0.0,0.066527,
55209,successor,road,43379,end,start,0.0,0.0,0.033963,
55210,predecessor,road,48505,start,end,0.0,0.0,0.207258,
55210,successor,road,48106,end,start,0.0,0.0,0.088435,
55211,predecessor,road,43380,start,end,0.0,0.0,0.002207,
55211,successor,road,43755,end,start,0.0,0.0,0.091858,
55212,predecessor,road,43380,start,end,0.0,0.0,0.092851,
55212,successor,road,43379,end,start,0.0,0.0,0.038017,
55213,predecessor,road,43380,start,end,3.5,26.564909,0.088435,
55213,successor,road,48106,end,start,3.5,26.564937,0.0,
55214,predecessor,road,48479,start,end,0.0,0.0,0.070938,
55214,successor,road,48475,end,start,0.0,0.0,0.036034,
55215,predecessor,road,48479,start,end,0.0,0.0,0.108095,
55215,successor,road,48105,end,start,0.0,0.0,0.071864,
55216,predecessor,road,48479,start,end,0.0,0.0,0.036983,
55216,successor,road,43724,end,start,0.0,0.0,0.037335,
55217,predecessor,road,48478,start,end,0.0,0.0,0.034919,
55217,successor,road,43728,end,start,0.0,0.0,0.018153,
55218,predecessor,road,48478,start,end,0.0,0.0,0.045064,
55218,successor,road,48475,end,start,0.0,0.0,0.050165,
55219,predecessor,road,48478,start,end,0.0,0.0,0.110962,
55219,successor,road,48105,end,start,0.0,0.0,0.03168,
55220,predecessor,road,48478,start,end,3.5,26.565051,0.040299,
55220,successor,road,43724,end,start,3.5,26.565051,0.022266,
55221,predecessor,road,43379,start,end,0.0,0.0,0.002035,
55221,successor,road,43724,end,start,0.0,0.0,0.04043,
55222,predecessor,road,43379,start,end,0.0,0.0,0.000313,
55222,successor,road,43728,end,start,0.0,0.0,0.028585,
55223,predecessor,road,43379,start,end,0.0,0.0,0.010441,
55223,successor,road,48475,end,start,0.0,0.0,0.060606,
55224,predecessor,road,44075,start,end,0.0,0.0,0.062733,
55224,successor,road,48105,end,start,0.0,0.0,0.0,
55225,predecessor,road,44075,start,end,0.0,0.0,0.157354,
55225,successor,road,43724,end,start,0.0,0.0,0.10375,
55226,predecessor,road,44075,start,end,0.0,0.0,0.036523,
55226,successor,road,43728,end,start,0.0,0.0,0.0,
55227,predecessor,road,44075,start,end,3.5,26.565051,0.033642,
55227,successor,road,48475,end,start,3.5,26.565052,0.045037,
55228,predecessor,road,43723,start,end,1e-06,0.0,0.138213,
55228,successor,road,51055,end,start,0.0,0.0,0.068414,
55229,predecessor,road,43723,start,end,1e-06,0.0,0.004323,
55229,successor,road,43382,end,start,0.0,0.0,0.11403,
55230,predecessor,road,43723,start,end,3.500001,26.565009,0.049023,
55230,successor,road,48473,end,start,3.5,26.56501,0.005596,
55231,predecessor,road,48108,start,end,1e-06,0.0,0.014193,
55231,successor,road,48473,end,start,0.0,0.0,0.064524,
55232,predecessor,road,48108,start,end,1e-06,0.0,0.022008,
55232,successor,road,51055,end,start,0.0,0.0,0.051279,
55233,predecessor,road,48108,start,end,3.5,26.565055,0.039496,
55233,successor,road,43382,end,start,3.5,26.565051,0.074533,
55234,predecessor,road,45942,start,end,0.0,0.0,0.148301,
55234,successor,road,43382,end,start,0.0,0.0,0.0,
55235,predecessor,road,45942,start,end,0.0,0.0,0.122822,
55235,successor,road,48473,end,start,0.0,0.0,0.08922,
55236,predecessor,road,46489,start,end,1e-06,0.0,0.020847,
55236,successor,road,47887,end,start,0.0,0.0,0.007943,
55237,predecessor,road,46489,start,end,1e-06,0.0,0.188345,
55237,successor,road,46478,end,start,0.0,0.0,0.086491,
55238,predecessor,road,46489,start,end,3.499999,26.564999,0.070395,
55238,successor,road,48726,end,start,3.500001,26.565105,0.087367,
55239,predecessor,road,50780,start,end,0.0,0.0,0.121762,
55239,successor,road,48726,end,start,1e-06,0.0,0.027713,
55240,predecessor,road,50780,start,end,0.0,0.0,0.152034,
55240,successor,road,47887,end,start,0.0,0.0,0.099749,
55241,predecessor,road,50780,start,end,3.5,26.565051,0.07585,
55241,successor,road,46478,end,start,3.5,26.565051,0.070117,
55242,predecessor,road,43383,start,end,0.0,0.0,0.064994,
55242,successor,road,46478,end,start,0.0,0.0,0.036418,
55243,predecessor,road,43383,start,end,0.0,0.0,0.055923,
55243,successor,road,48726,end,start,0.0,0.0,0.015282,
55244,predecessor,road,43383,start,end,3.5,26.541482,0.111864,
55244,successor,road,47887,end,start,3.5,26.544569,0.162764,
55245,predecessor,road,48109,start,end,1e-06,0.0,0.116464,
55245,successor,road,43386,end,start,0.0,0.0,0.056065,
55246,predecessor,road,48109,start,end,1e-06,0.0,0.094936,
55246,successor,road,48110,end,start,1e-06,0.0,0.016132,
55247,predecessor,road,43385,start,end,0.0,0.0,0.105609,
55247,successor,road,43384,end,start,1e-06,0.0,0.050713,
55248,predecessor,road,43385,start,end,0.0,0.0,0.004173,
55248,successor,road,43386,end,start,1e-06,0.0,0.026493,
55249,predecessor,road,48111,start,end,0.0,0.0,0.084133,
55249,successor,road,48110,end,start,1e-06,0.0,0.027056,
55250,predecessor,road,48111,start,end,0.0,0.0,0.016487,
55250,successor,road,43384,end,start,0.0,0.0,0.0624,
55251,predecessor,road,50633,start,end,0.0,0.0,0.034761,
55251,successor,road,50634,end,start,0.0,0.0,0.019278,
55252,predecessor,road,50633,start,end,0.0,0.0,0.08733,
55252,successor,road,48109,end,start,0.0,0.0,0.026301,
55253,predecessor,road,50633,start,end,3.5,26.565051,0.01129,
55253,successor,road,45598,end,start,3.5,26.565051,0.024997,
55254,predecessor,road,43384,start,end,0.0,0.0,0.020888,
55254,successor,road,45598,end,start,0.0,0.0,0.016149,
55255,predecessor,road,43384,start,end,0.0,0.0,0.019285,
55255,successor,road,50634,end,start,0.0,0.0,0.0,
55256,predecessor,road,45599,start,end,0.0,0.0,0.054681,
55256,successor,road,48109,end,start,0.0,0.0,0.0,
55257,predecessor,road,45599,start,end,0.0,0.0,0.029392,
55257,successor,road,45598,end,start,0.0,0.0,0.013243,
55258,predecessor,road,43386,start,end,0.0,0.0,0.025398,
55258,successor,road,43385,end,start,0.0,0.0,0.0,
55259,predecessor,road,48110,start,end,0.0,0.0,0.028175,
55259,successor,road,48111,end,start,0.0,0.0,0.0,
55260,predecessor,road,43387,start,end,0.0,27.945071,0.046165,
55260,successor,road,48112,end,start,0.0,152.134885,0.025379,
55261,predecessor,road,46024,start,end,1e-06,0.0,0.434517,
55261,successor,road,46023,end,start,0.0,0.0,0.216258,
55262,predecessor,road,46024,start,end,1e-06,0.0,0.32382,
55262,successor,road,43388,end,start,0.0,0.0,0.271677,
55263,predecessor,road,46024,start,end,3.500001,26.565051,0.006599,
55263,successor,road,51180,end,start,3.5,26.565051,0.029196,
55264,predecessor,road,48113,start,end,0.0,0.0,0.367003,
55264,successor,road,51180,end,start,0.0,0.0,0.1549,
55265,predecessor,road,48113,start,end,0.0,0.0,0.127603,
55265,successor,road,46023,end,start,0.0,0.0,0.243643,
55266,predecessor,road,48113,start,end,3.5,26.565051,0.623842,
55266,successor,road,43388,end,start,3.5,26.565051,0.506387,
55267,predecessor,road,51179,start,end,1e-06,0.0,0.220321,
55267,successor,road,43388,end,start,0.0,0.0,0.617166,
55268,predecessor,road,51179,start,end,1e-06,0.0,0.085849,
55268,successor,road,51180,end,start,0.0,0.0,0.143316,
55269,predecessor,road,51179,start,end,3.5,26.565051,0.077796,
55269,successor,road,46023,end,start,3.5,26.565051,0.330984,
55270,predecessor,road,43388,start,end,0.0,0.0,0.16837,
55270,successor,road,44471,end,start,0.0,0.0,0.225511,
55271,predecessor,road,43388,start,end,0.0,0.0,0.317746,
55271,successor,road,49282,end,start,0.0,0.0,0.356582,
55272,predecessor,road,43388,start,end,3.5,26.565051,0.038669,
55272,successor,road,48113,end,start,3.5,26.565052,0.350463,
55273,predecessor,road,45933,start,end,0.0,0.0,0.505827,
55273,successor,road,48113,end,start,0.0,0.0,0.09681,
55274,predecessor,road,45933,start,end,0.0,0.0,0.043816,
55274,successor,road,44471,end,start,0.0,0.0,0.121691,
55275,predecessor,road,45933,start,end,0.0,63.435056,0.333041,
55275,successor,road,49282,end,start,0.0,116.565159,0.449654,
55276,predecessor,road,49281,start,end,0.0,0.0,0.115429,
55276,successor,road,49282,end,start,0.0,0.0,0.508124,
55277,predecessor,road,49281,start,end,0.0,0.0,0.249875,
55277,successor,road,48113,end,start,0.0,0.0,0.0,
55278,predecessor,road,46607,start,end,1e-06,0.0,0.181542,
55278,successor,road,42404,end,start,0.0,0.0,0.0,
55279,predecessor,road,46734,start,end,0.0,0.0,0.048362,
55279,successor,road,51991,end,start,3.5,0.0,0.072462,
55280,predecessor,road,46734,start,end,0.0,0.0,0.02418,
55280,successor,road,51991,end,start,0.0,0.0,0.096643,
55281,predecessor,road,46875,start,end,0.0,0.0,0.051223,
55281,successor,road,48114,end,start,0.0,0.0,0.027096,
55282,predecessor,road,46875,start,end,0.0,0.0,0.594771,
55282,successor,road,49682,end,start,0.0,0.0,0.286238,
55283,predecessor,road,46875,start,end,3.5,26.565051,0.278474,
55283,successor,road,43389,end,start,3.5,26.565051,0.014465,
55284,predecessor,road,44809,start,end,0.0,0.0,0.135524,
55284,successor,road,43389,end,start,0.0,0.0,0.054141,
55285,predecessor,road,44809,start,end,0.0,0.0,0.006637,
55285,successor,road,48114,end,start,0.0,0.0,0.002655,
55286,predecessor,road,44809,start,end,3.5,26.565052,0.358814,
55286,successor,road,49682,end,start,3.5,26.565051,0.447864,
55287,predecessor,road,43390,start,end,0.0,0.0,0.019685,
55287,successor,road,49682,end,start,0.0,0.0,0.458565,
55288,predecessor,road,43390,start,end,0.0,0.0,0.125867,
55288,successor,road,43389,end,start,0.0,0.0,0.012883,
55289,predecessor,road,48114,start,end,0.0,0.0,0.137424,
55289,successor,road,44984,end,start,0.0,0.0,0.068884,
55290,predecessor,road,48114,start,end,0.0,0.0,0.068667,
55290,successor,road,48115,end,start,0.0,0.0,0.069618,
55291,predecessor,road,43391,start,end,0.0,0.0,0.004477,
55291,successor,road,43390,end,start,0.0,0.0,0.062022,
55292,predecessor,road,43391,start,end,0.0,0.0,0.24582,
55292,successor,road,44984,end,start,0.0,0.0,0.192028,
55293,predecessor,road,43391,start,end,3.5,26.565051,0.159809,
55293,successor,road,48115,end,start,3.499999,26.565051,0.211309,
55294,predecessor,road,49886,start,end,1e-06,0.0,0.497664,
55294,successor,road,48115,end,start,0.0,0.0,0.036684,
55295,predecessor,road,49886,start,end,1e-06,0.0,0.374589,
55295,successor,road,43390,end,start,0.0,0.0,0.0,
55296,predecessor,road,49886,start,end,3.5,26.565052,0.562406,
55296,successor,road,44984,end,start,3.500001,26.565051,0.316527,
55297,predecessor,road,43393,start,end,0.0,0.0,0.08536,
55297,successor,road,48118,end,start,0.0,1e-06,0.039929,
55298,predecessor,road,43393,start,end,0.0,0.0,0.123427,
55298,successor,road,43392,end,start,0.0,0.0,0.085488,
55299,predecessor,road,43393,start,end,3.5,26.565051,0.01176,
55299,successor,road,48117,end,start,3.5,26.565051,0.011724,
55300,predecessor,road,48116,start,end,1e-06,0.0,0.125299,
55300,successor,road,48117,end,start,0.0,0.0,0.052131,
55301,predecessor,road,48116,start,end,1e-06,0.0,0.081395,
55301,successor,road,48118,end,start,0.0,0.0,0.029291,
55302,predecessor,road,43394,start,end,0.0,0.0,0.085588,
55302,successor,road,43392,end,start,1e-06,0.0,0.129631,
55303,predecessor,road,43394,start,end,0.0,0.0,0.017135,
55303,successor,road,48117,end,start,0.0,0.0,0.023484,
55304,predecessor,road,43392,start,end,0.0,0.0,0.347348,
55304,successor,road,51201,end,start,0.0,0.0,0.239941,
55305,predecessor,road,43392,start,end,0.0,0.0,0.1072,
55305,successor,road,45886,end,start,0.0,0.0,0.106096,
55306,predecessor,road,50999,start,end,1e-06,0.0,0.164953,
55306,successor,road,48116,end,start,1e-06,0.0,0.012917,
55307,predecessor,road,50999,start,end,1e-06,0.0,0.045619,
55307,successor,road,51201,end,start,0.0,0.0,0.177043,
55308,predecessor,road,50999,start,end,3.5,26.565058,0.212762,
55308,successor,road,45886,end,start,3.5,26.565044,0.007783,
55309,predecessor,road,46041,start,end,0.0,0.0,0.005935,
55309,successor,road,45886,end,start,0.0,0.0,0.00383,
55310,predecessor,road,46041,start,end,0.0,0.0,0.025008,
55310,successor,road,48116,end,start,0.0,0.0,1e-06,
55311,predecessor,road,48117,start,end,3.5,26.565051,0.024779,
55311,successor,road,43393,end,start,3.5,26.565051,0.0,
55312,predecessor,road,48121,start,end,1e-06,0.0,0.012858,
55312,successor,road,48119,end,start,0.0,0.0,0.009362,
55313,predecessor,road,48121,start,end,1e-06,0.0,0.020359,
55313,successor,road,43394,end,start,1e-06,0.0,0.003126,
55314,predecessor,road,48118,start,end,1e-06,0.0,0.134838,
55314,successor,road,43397,end,start,1e-06,0.0,0.079889,
55315,predecessor,road,48118,start,end,1e-06,0.0,0.054927,
55315,successor,road,48119,end,start,1e-06,0.0,0.06429,
55316,predecessor,road,43395,start,end,0.0,0.0,0.003379,
55316,successor,road,43394,end,start,1e-06,0.0,0.0,
55317,predecessor,road,43395,start,end,0.0,0.0,0.164187,
55317,successor,road,43397,end,start,0.0,0.0,0.161393,
55318,predecessor,road,43398,start,end,0.0,0.0,0.198768,
55318,successor,road,48120,end,start,0.0,0.0,0.096436,
55319,predecessor,road,43398,start,end,0.0,0.0,0.195629,
55319,successor,road,43395,end,start,0.0,0.0,0.036026,
55320,predecessor,road,48119,start,end,0.0,0.0,0.047278,
55320,successor,road,48122,end,start,0.0,0.0,0.05798,
55321,predecessor,road,48119,start,end,0.0,0.0,0.010711,
