source_road,target_road,distance_m,heading_diff,reason
42873,63194,23.19,0.0,distance_exceeded (23.2m > 15.0m)
44809,67151,47.09,0.0,distance_exceeded (47.1m > 15.0m)
43851,57345,18.07,56.26,distance_exceeded (18.1m > 15.0m); heading_incompatible (56.3° > 15.0°)
46705,64790,0.53,127.98,heading_incompatible (128.0° > 15.0°)
42207,61194,41.55,0.0,distance_exceeded (41.6m > 15.0m)
44751,50571,0.45,26.93,heading_incompatible (26.9° > 15.0°)
43180,66926,12.81,77.78,heading_incompatible (77.8° > 15.0°)
43010,68133,0.2,63.51,heading_incompatible (63.5° > 15.0°)
41819,59189,45.18,73.14,distance_exceeded (45.2m > 15.0m); heading_incompatible (73.1° > 15.0°)
44886,69541,0.2,88.66,heading_incompatible (88.7° > 15.0°)
48456,66387,36.23,0.0,distance_exceeded (36.2m > 15.0m)
40654,71906,1.81,167.33,heading_incompatible (167.3° > 15.0°)
45799,52858,20.28,172.5,distance_exceeded (20.3m > 15.0m); heading_incompatible (172.5° > 15.0°)
46206,49999,17.14,29.25,distance_exceeded (17.1m > 15.0m); heading_incompatible (29.2° > 15.0°)
44275,51372,14.27,163.64,heading_incompatible (163.6° > 15.0°)
46640,59262,42.43,80.22,distance_exceeded (42.4m > 15.0m); heading_incompatible (80.2° > 15.0°)
42063,61365,17.5,0.0,distance_exceeded (17.5m > 15.0m)
43599,68524,0.2,111.07,heading_incompatible (111.1° > 15.0°)
49005,68745,26.17,84.63,distance_exceeded (26.2m > 15.0m); heading_incompatible (84.6° > 15.0°)
47647,63225,0.2,132.06,heading_incompatible (132.1° > 15.0°)
41083,53977,7.03,139.95,heading_incompatible (140.0° > 15.0°)
42716,62577,27.72,0.96,distance_exceeded (27.7m > 15.0m)
48543,71686,10.91,175.96,heading_incompatible (176.0° > 15.0°)
45052,53144,1.42,52.13,heading_incompatible (52.1° > 15.0°)
49559,50753,37.77,31.42,distance_exceeded (37.8m > 15.0m); heading_incompatible (31.4° > 15.0°)
45223,57190,27.34,21.13,distance_exceeded (27.3m > 15.0m); heading_incompatible (21.1° > 15.0°)
42057,66019,0.2,155.49,heading_incompatible (155.5° > 15.0°)
47683,55087,1.53,88.07,heading_incompatible (88.1° > 15.0°)
43346,51662,11.89,178.79,heading_incompatible (178.8° > 15.0°)
44889,69121,13.26,86.45,heading_incompatible (86.4° > 15.0°)
46711,59503,18.26,142.35,distance_exceeded (18.3m > 15.0m); heading_incompatible (142.4° > 15.0°)
45164,50843,18.97,176.29,distance_exceeded (19.0m > 15.0m); heading_incompatible (176.3° > 15.0°)
41198,55132,43.22,0.0,distance_exceeded (43.2m > 15.0m)
44908,50124,25.31,104.88,distance_exceeded (25.3m > 15.0m); heading_incompatible (104.9° > 15.0°)
43652,71254,38.9,0.0,distance_exceeded (38.9m > 15.0m)
40904,52407,10.72,18.12,heading_incompatible (18.1° > 15.0°)
42412,71894,0.2,126.93,heading_incompatible (126.9° > 15.0°)
45671,52151,42.15,108.2,distance_exceeded (42.1m > 15.0m); heading_incompatible (108.2° > 15.0°)
42847,53630,19.36,0.0,distance_exceeded (19.4m > 15.0m)
43868,63481,5.06,46.55,heading_incompatible (46.5° > 15.0°)
45049,51315,4.08,124.25,heading_incompatible (124.2° > 15.0°)
41703,58714,18.01,0.0,distance_exceeded (18.0m > 15.0m)
42837,59454,0.2,96.72,heading_incompatible (96.7° > 15.0°)
40961,52783,45.1,0.0,distance_exceeded (45.1m > 15.0m)
44053,59691,39.95,144.79,distance_exceeded (39.9m > 15.0m); heading_incompatible (144.8° > 15.0°)
43509,68286,24.21,0.0,distance_exceeded (24.2m > 15.0m)
47805,50402,11.39,130.22,heading_incompatible (130.2° > 15.0°)
41943,60505,12.94,32.0,heading_incompatible (32.0° > 15.0°)
46291,57664,15.74,61.53,distance_exceeded (15.7m > 15.0m); heading_incompatible (61.5° > 15.0°)
49693,69565,0.2,38.27,heading_incompatible (38.3° > 15.0°)
47500,63758,28.9,22.79,distance_exceeded (28.9m > 15.0m); heading_incompatible (22.8° > 15.0°)
43742,52618,15.32,71.87,distance_exceeded (15.3m > 15.0m); heading_incompatible (71.9° > 15.0°)
41899,60303,17.85,90.96,distance_exceeded (17.8m > 15.0m); heading_incompatible (91.0° > 15.0°)
42188,56170,29.26,0.0,distance_exceeded (29.3m > 15.0m)
45573,62340,4.73,129.69,heading_incompatible (129.7° > 15.0°)
49110,68797,1.21,25.28,heading_incompatible (25.3° > 15.0°)
46138,55715,22.98,13.2,distance_exceeded (23.0m > 15.0m)
40145,49820,5.95,137.62,heading_incompatible (137.6° > 15.0°)
41857,71629,6.12,176.19,heading_incompatible (176.2° > 15.0°)
48235,68894,3.51,83.0,heading_incompatible (83.0° > 15.0°)
42694,63122,47.99,0.0,distance_exceeded (48.0m > 15.0m)
40336,71283,32.65,23.92,distance_exceeded (32.6m > 15.0m); heading_incompatible (23.9° > 15.0°)
48273,66851,10.9,76.7,heading_incompatible (76.7° > 15.0°)
41548,57774,9.09,99.18,heading_incompatible (99.2° > 15.0°)
47848,66474,14.76,23.27,heading_incompatible (23.3° > 15.0°)
43441,55856,0.25,92.42,heading_incompatible (92.4° > 15.0°)
46961,61408,2.3,17.04,heading_incompatible (17.0° > 15.0°)
46395,51219,38.94,0.0,distance_exceeded (38.9m > 15.0m)
47537,72003,38.4,62.22,distance_exceeded (38.4m > 15.0m); heading_incompatible (62.2° > 15.0°)
48771,62608,4.78,96.05,heading_incompatible (96.0° > 15.0°)
41956,60525,8.87,74.61,heading_incompatible (74.6° > 15.0°)
43430,54287,1.35,57.46,heading_incompatible (57.5° > 15.0°)
44923,54957,42.1,168.68,distance_exceeded (42.1m > 15.0m); heading_incompatible (168.7° > 15.0°)
40418,59560,22.37,117.25,distance_exceeded (22.4m > 15.0m); heading_incompatible (117.2° > 15.0°)
41035,70860,3.82,83.8,heading_incompatible (83.8° > 15.0°)
42501,63534,28.84,0.0,distance_exceeded (28.8m > 15.0m)
48469,61809,12.07,16.14,heading_incompatible (16.1° > 15.0°)
40763,67887,26.45,148.88,distance_exceeded (26.5m > 15.0m); heading_incompatible (148.9° > 15.0°)
40505,51172,10.86,16.62,heading_incompatible (16.6° > 15.0°)
43842,58850,13.24,53.72,heading_incompatible (53.7° > 15.0°)
49306,55468,6.31,77.42,heading_incompatible (77.4° > 15.0°)
47800,65165,8.19,38.54,heading_incompatible (38.5° > 15.0°)
45462,51739,8.84,62.91,heading_incompatible (62.9° > 15.0°)
46618,59124,15.1,41.94,distance_exceeded (15.1m > 15.0m); heading_incompatible (41.9° > 15.0°)
47060,61929,47.07,0.0,distance_exceeded (47.1m > 15.0m)
49443,65660,41.7,21.59,distance_exceeded (41.7m > 15.0m); heading_incompatible (21.6° > 15.0°)
44268,69670,8.23,146.81,heading_incompatible (146.8° > 15.0°)
49453,51783,2.93,85.77,heading_incompatible (85.8° > 15.0°)
43910,66175,3.62,88.42,heading_incompatible (88.4° > 15.0°)
39923,51705,33.76,146.93,distance_exceeded (33.8m > 15.0m); heading_incompatible (146.9° > 15.0°)
45861,52777,0.2,83.09,heading_incompatible (83.1° > 15.0°)
48029,59147,45.72,59.15,distance_exceeded (45.7m > 15.0m); heading_incompatible (59.2° > 15.0°)
43467,66400,27.84,1.95,distance_exceeded (27.8m > 15.0m)
43427,67876,10.37,93.06,heading_incompatible (93.1° > 15.0°)
43701,51192,19.29,90.01,distance_exceeded (19.3m > 15.0m); heading_incompatible (90.0° > 15.0°)
41099,69503,14.6,36.21,heading_incompatible (36.2° > 15.0°)
48218,66583,33.69,15.75,distance_exceeded (33.7m > 15.0m); heading_incompatible (15.8° > 15.0°)
45287,58325,13.66,158.63,heading_incompatible (158.6° > 15.0°)
41676,58485,18.99,0.0,distance_exceeded (19.0m > 15.0m)
45653,63931,15.45,74.99,distance_exceeded (15.5m > 15.0m); heading_incompatible (75.0° > 15.0°)
44868,51008,10.01,18.93,heading_incompatible (18.9° > 15.0°)
49590,58797,15.49,10.88,distance_exceeded (15.5m > 15.0m)
49195,64661,43.77,86.1,distance_exceeded (43.8m > 15.0m); heading_incompatible (86.1° > 15.0°)
40691,70887,0.2,46.22,heading_incompatible (46.2° > 15.0°)
41773,59292,19.77,179.14,distance_exceeded (19.8m > 15.0m); heading_incompatible (179.1° > 15.0°)
45974,61991,8.17,122.15,heading_incompatible (122.2° > 15.0°)
42404,63529,0.2,173.5,heading_incompatible (173.5° > 15.0°)
46553,58651,4.15,175.48,heading_incompatible (175.5° > 15.0°)
43107,63788,0.2,134.99,heading_incompatible (135.0° > 15.0°)
43097,54541,10.73,148.65,heading_incompatible (148.7° > 15.0°)
42983,66072,46.8,172.84,distance_exceeded (46.8m > 15.0m); heading_incompatible (172.8° > 15.0°)
40434,58780,5.42,166.85,heading_incompatible (166.9° > 15.0°)
43085,71806,0.2,63.82,heading_incompatible (63.8° > 15.0°)
43090,72252,37.01,0.0,distance_exceeded (37.0m > 15.0m)
41247,62439,41.69,0.0,distance_exceeded (41.7m > 15.0m)
43105,66529,9.94,173.62,heading_incompatible (173.6° > 15.0°)
41272,71079,34.95,77.95,distance_exceeded (34.9m > 15.0m); heading_incompatible (77.9° > 15.0°)
42931,64932,2.29,67.6,heading_incompatible (67.6° > 15.0°)
47434,50278,19.31,43.06,distance_exceeded (19.3m > 15.0m); heading_incompatible (43.1° > 15.0°)
46811,51659,23.74,0.0,distance_exceeded (23.7m > 15.0m)
48005,56896,22.15,168.58,distance_exceeded (22.1m > 15.0m); heading_incompatible (168.6° > 15.0°)
42939,65996,25.16,82.3,distance_exceeded (25.2m > 15.0m); heading_incompatible (82.3° > 15.0°)
46903,61034,38.32,123.69,distance_exceeded (38.3m > 15.0m); heading_incompatible (123.7° > 15.0°)
48031,57046,19.09,0.0,distance_exceeded (19.1m > 15.0m)
40143,49897,7.12,128.1,heading_incompatible (128.1° > 15.0°)
42981,61765,3.74,89.14,heading_incompatible (89.1° > 15.0°)
40480,51048,32.1,155.73,distance_exceeded (32.1m > 15.0m); heading_incompatible (155.7° > 15.0°)
40053,54891,20.9,0.0,distance_exceeded (20.9m > 15.0m)
48930,72276,16.11,174.59,distance_exceeded (16.1m > 15.0m); heading_incompatible (174.6° > 15.0°)
44081,72513,26.21,0.0,distance_exceeded (26.2m > 15.0m)
41028,67924,12.12,42.99,heading_incompatible (43.0° > 15.0°)
46374,51199,41.16,0.0,distance_exceeded (41.2m > 15.0m)
42077,61896,2.54,152.08,heading_incompatible (152.1° > 15.0°)
47475,50493,0.2,178.33,heading_incompatible (178.3° > 15.0°)
44778,58867,18.86,69.51,distance_exceeded (18.9m > 15.0m); heading_incompatible (69.5° > 15.0°)
46774,60217,3.06,90.82,heading_incompatible (90.8° > 15.0°)
40800,69409,5.54,159.99,heading_incompatible (160.0° > 15.0°)
40149,66604,31.12,0.0,distance_exceeded (31.1m > 15.0m)
41921,60420,42.91,0.0,distance_exceeded (42.9m > 15.0m)
44713,62924,12.87,168.34,heading_incompatible (168.3° > 15.0°)
49151,59696,39.96,122.13,distance_exceeded (40.0m > 15.0m); heading_incompatible (122.1° > 15.0°)
49139,50711,19.25,54.54,distance_exceeded (19.3m > 15.0m); heading_incompatible (54.5° > 15.0°)
42113,71752,36.18,0.0,distance_exceeded (36.2m > 15.0m)
44221,63632,41.27,0.0,distance_exceeded (41.3m > 15.0m)
40364,50896,34.04,175.98,distance_exceeded (34.0m > 15.0m); heading_incompatible (176.0° > 15.0°)
44374,62061,18.33,23.27,distance_exceeded (18.3m > 15.0m); heading_incompatible (23.3° > 15.0°)
42614,64296,42.28,0.0,distance_exceeded (42.3m > 15.0m)
45669,52130,42.32,0.0,distance_exceeded (42.3m > 15.0m)
42066,61412,11.65,107.25,heading_incompatible (107.2° > 15.0°)
44135,49732,45.77,55.37,distance_exceeded (45.8m > 15.0m); heading_incompatible (55.4° > 15.0°)
41121,54323,8.88,140.57,heading_incompatible (140.6° > 15.0°)
40919,54758,43.88,97.01,distance_exceeded (43.9m > 15.0m); heading_incompatible (97.0° > 15.0°)
42632,56428,40.11,0.0,distance_exceeded (40.1m > 15.0m)
44130,53167,13.06,53.72,heading_incompatible (53.7° > 15.0°)
47466,63440,40.65,121.38,distance_exceeded (40.6m > 15.0m); heading_incompatible (121.4° > 15.0°)
46463,58443,31.57,78.12,distance_exceeded (31.6m > 15.0m); heading_incompatible (78.1° > 15.0°)
40090,54294,20.67,9.57,distance_exceeded (20.7m > 15.0m)
43219,67175,49.5,0.0,distance_exceeded (49.5m > 15.0m)
40032,71453,8.66,158.75,heading_incompatible (158.7° > 15.0°)
40971,70770,19.21,72.73,distance_exceeded (19.2m > 15.0m); heading_incompatible (72.7° > 15.0°)
40734,70609,23.87,149.51,distance_exceeded (23.9m > 15.0m); heading_incompatible (149.5° > 15.0°)
48372,57213,20.87,10.3,distance_exceeded (20.9m > 15.0m)
41379,56460,29.1,0.0,distance_exceeded (29.1m > 15.0m)
44596,72388,19.61,91.32,distance_exceeded (19.6m > 15.0m); heading_incompatible (91.3° > 15.0°)
47870,56256,49.58,107.15,distance_exceeded (49.6m > 15.0m); heading_incompatible (107.2° > 15.0°)
45150,61011,0.2,100.95,heading_incompatible (100.9° > 15.0°)
48791,58456,14.84,169.11,heading_incompatible (169.1° > 15.0°)
46789,70752,0.49,70.34,heading_incompatible (70.3° > 15.0°)
46129,70300,49.98,0.0,distance_exceeded (50.0m > 15.0m)
43396,67734,21.49,53.27,distance_exceeded (21.5m > 15.0m); heading_incompatible (53.3° > 15.0°)
41218,55093,41.17,92.74,distance_exceeded (41.2m > 15.0m); heading_incompatible (92.7° > 15.0°)
42499,63514,0.2,178.64,heading_incompatible (178.6° > 15.0°)
40531,55604,8.93,174.25,heading_incompatible (174.3° > 15.0°)
41646,58381,8.99,75.64,heading_incompatible (75.6° > 15.0°)
47758,64960,8.62,102.32,heading_incompatible (102.3° > 15.0°)
42520,54575,0.2,153.68,heading_incompatible (153.7° > 15.0°)
42948,56943,2.91,109.78,heading_incompatible (109.8° > 15.0°)
45154,51020,19.99,0.0,distance_exceeded (20.0m > 15.0m)
43620,67369,0.2,177.33,heading_incompatible (177.3° > 15.0°)
42285,68631,5.75,152.75,heading_incompatible (152.7° > 15.0°)
46612,59143,14.24,46.62,heading_incompatible (46.6° > 15.0°)
42397,58937,1.97,157.47,heading_incompatible (157.5° > 15.0°)
43978,52911,3.71,152.38,heading_incompatible (152.4° > 15.0°)
43795,68346,25.96,120.07,distance_exceeded (26.0m > 15.0m); heading_incompatible (120.1° > 15.0°)
49232,55351,15.75,0.0,distance_exceeded (15.7m > 15.0m)
43651,71241,26.2,0.0,distance_exceeded (26.2m > 15.0m)
40157,70650,11.86,30.35,heading_incompatible (30.3° > 15.0°)
44045,67603,32.45,0.0,distance_exceeded (32.4m > 15.0m)
47340,69727,12.76,43.41,heading_incompatible (43.4° > 15.0°)
44985,57029,8.8,68.83,heading_incompatible (68.8° > 15.0°)
49560,49944,49.51,0.0,distance_exceeded (49.5m > 15.0m)
47298,50354,15.42,166.44,distance_exceeded (15.4m > 15.0m); heading_incompatible (166.4° > 15.0°)
47252,65953,45.53,0.0,distance_exceeded (45.5m > 15.0m)
41551,57802,15.47,98.62,distance_exceeded (15.5m > 15.0m); heading_incompatible (98.6° > 15.0°)
48016,59458,28.49,161.01,distance_exceeded (28.5m > 15.0m); heading_incompatible (161.0° > 15.0°)
47853,50906,19.62,0.0,distance_exceeded (19.6m > 15.0m)
42590,64118,38.04,102.45,distance_exceeded (38.0m > 15.0m); heading_incompatible (102.5° > 15.0°)
45544,56741,1.68,156.38,heading_incompatible (156.4° > 15.0°)
44411,67415,6.29,114.94,heading_incompatible (114.9° > 15.0°)
46524,68317,5.58,95.15,heading_incompatible (95.1° > 15.0°)
41672,58498,28.2,0.0,distance_exceeded (28.2m > 15.0m)
49310,55577,2.1,83.9,heading_incompatible (83.9° > 15.0°)
46850,60536,17.98,100.71,distance_exceeded (18.0m > 15.0m); heading_incompatible (100.7° > 15.0°)
45202,50488,3.11,29.64,heading_incompatible (29.6° > 15.0°)
39955,50090,16.87,98.14,distance_exceeded (16.9m > 15.0m); heading_incompatible (98.1° > 15.0°)
43488,65114,3.87,43.21,heading_incompatible (43.2° > 15.0°)
46477,58210,47.57,0.0,distance_exceeded (47.6m > 15.0m)
47189,62196,0.2,33.15,heading_incompatible (33.2° > 15.0°)
47601,64287,42.28,0.0,distance_exceeded (42.3m > 15.0m)
43187,66960,2.0,165.57,heading_incompatible (165.6° > 15.0°)
43126,66633,12.16,107.48,heading_incompatible (107.5° > 15.0°)
43680,69550,18.46,0.0,distance_exceeded (18.5m > 15.0m)
48347,67301,33.88,176.81,distance_exceeded (33.9m > 15.0m); heading_incompatible (176.8° > 15.0°)
47168,57693,15.91,0.0,distance_exceeded (15.9m > 15.0m)
45429,69643,34.15,72.74,distance_exceeded (34.2m > 15.0m); heading_incompatible (72.7° > 15.0°)
45941,68006,3.72,25.02,heading_incompatible (25.0° > 15.0°)
42255,62287,18.05,128.37,distance_exceeded (18.1m > 15.0m); heading_incompatible (128.4° > 15.0°)
40140,71400,5.95,89.56,heading_incompatible (89.6° > 15.0°)
46790,60301,21.26,72.44,distance_exceeded (21.3m > 15.0m); heading_incompatible (72.4° > 15.0°)
41244,65364,38.29,0.0,distance_exceeded (38.3m > 15.0m)
48768,67688,43.78,0.0,distance_exceeded (43.8m > 15.0m)
48579,63594,36.05,82.93,distance_exceeded (36.0m > 15.0m); heading_incompatible (82.9° > 15.0°)
42795,53108,31.86,67.7,distance_exceeded (31.9m > 15.0m); heading_incompatible (67.7° > 15.0°)
45584,54238,0.46,142.88,heading_incompatible (142.9° > 15.0°)
43367,57384,18.14,7.2,distance_exceeded (18.1m > 15.0m)
45039,54490,6.75,22.56,heading_incompatible (22.6° > 15.0°)
46500,58376,7.6,175.92,heading_incompatible (175.9° > 15.0°)
49573,53165,31.02,0.0,distance_exceeded (31.0m > 15.0m)
44168,72183,22.14,1.76,distance_exceeded (22.1m > 15.0m)
49142,58374,6.07,82.94,heading_incompatible (82.9° > 15.0°)
48738,56879,39.04,0.0,distance_exceeded (39.0m > 15.0m)
43596,69496,5.95,130.45,heading_incompatible (130.5° > 15.0°)
48718,55572,0.2,165.35,heading_incompatible (165.4° > 15.0°)
46763,60096,6.04,68.13,heading_incompatible (68.1° > 15.0°)
40219,50565,13.26,88.47,heading_incompatible (88.5° > 15.0°)
42137,61785,0.2,60.08,heading_incompatible (60.1° > 15.0°)
47938,64112,5.78,73.74,heading_incompatible (73.7° > 15.0°)
43298,63649,6.43,85.9,heading_incompatible (85.9° > 15.0°)
46036,55091,43.22,0.0,distance_exceeded (43.2m > 15.0m)
40725,59745,1.31,96.93,heading_incompatible (96.9° > 15.0°)
41346,56094,37.57,149.22,distance_exceeded (37.6m > 15.0m); heading_incompatible (149.2° > 15.0°)
46467,57777,8.73,32.79,heading_incompatible (32.8° > 15.0°)
47010,71744,41.1,145.51,distance_exceeded (41.1m > 15.0m); heading_incompatible (145.5° > 15.0°)
42055,61879,15.25,94.17,distance_exceeded (15.3m > 15.0m); heading_incompatible (94.2° > 15.0°)
45586,50233,3.03,175.54,heading_incompatible (175.5° > 15.0°)
45318,67081,7.8,48.11,heading_incompatible (48.1° > 15.0°)
42359,59605,29.73,0.0,distance_exceeded (29.7m > 15.0m)
46256,71263,33.73,138.08,distance_exceeded (33.7m > 15.0m); heading_incompatible (138.1° > 15.0°)
44404,69936,0.2,177.8,heading_incompatible (177.8° > 15.0°)
42791,50376,0.2,92.75,heading_incompatible (92.8° > 15.0°)
46504,71435,17.24,152.39,distance_exceeded (17.2m > 15.0m); heading_incompatible (152.4° > 15.0°)
45443,67915,5.82,143.03,heading_incompatible (143.0° > 15.0°)
48675,62068,15.84,166.33,distance_exceeded (15.8m > 15.0m); heading_incompatible (166.3° > 15.0°)
45924,54065,27.31,21.85,distance_exceeded (27.3m > 15.0m); heading_incompatible (21.8° > 15.0°)
43710,57623,5.95,110.81,heading_incompatible (110.8° > 15.0°)
40825,52998,22.98,111.83,distance_exceeded (23.0m > 15.0m); heading_incompatible (111.8° > 15.0°)
47831,59079,0.2,21.03,heading_incompatible (21.0° > 15.0°)
48569,65143,5.83,55.18,heading_incompatible (55.2° > 15.0°)
39995,54383,16.27,88.81,distance_exceeded (16.3m > 15.0m); heading_incompatible (88.8° > 15.0°)
40591,60912,10.21,138.11,heading_incompatible (138.1° > 15.0°)
45590,70479,33.92,121.18,distance_exceeded (33.9m > 15.0m); heading_incompatible (121.2° > 15.0°)
45397,63707,32.72,0.0,distance_exceeded (32.7m > 15.0m)
47049,59327,0.2,140.54,heading_incompatible (140.5° > 15.0°)
47814,69341,32.8,0.0,distance_exceeded (32.8m > 15.0m)
47815,68871,37.61,0.0,distance_exceeded (37.6m > 15.0m)
41239,58086,34.06,173.79,distance_exceeded (34.1m > 15.0m); heading_incompatible (173.8° > 15.0°)
44149,68869,20.3,177.49,distance_exceeded (20.3m > 15.0m); heading_incompatible (177.5° > 15.0°)
40361,72180,43.1,160.75,distance_exceeded (43.1m > 15.0m); heading_incompatible (160.7° > 15.0°)
42401,58942,7.21,90.11,heading_incompatible (90.1° > 15.0°)
47829,65000,43.46,0.0,distance_exceeded (43.5m > 15.0m)
43070,66345,37.79,0.0,distance_exceeded (37.8m > 15.0m)
41443,57075,36.43,36.57,distance_exceeded (36.4m > 15.0m); heading_incompatible (36.6° > 15.0°)
40588,60834,39.89,0.0,distance_exceeded (39.9m > 15.0m)
42064,61400,12.4,162.83,heading_incompatible (162.8° > 15.0°)
